Ind	Gene	N	Df	Dist	LogP	Pval	BF	FDR	Y
Samp299	ENSG00000189077.10	762	19	37.5550506834509	-4.9970820928997	0.00675763641444806	1	NA	control
Samp300	ENSG00000189077.10	762	16	31.1495017607178	-4.35233272761715	0.0128767395920066	1	NA	control
Samp301	ENSG00000189077.10	762	14	16.1201246005766	-1.1838643922596	0.306093584447287	1	NA	control
Samp302	ENSG00000189077.10	762	18	17.1641335897633	-0.669726021218516	0.511848794286455	1	NA	control
Samp305	ENSG00000189077.10	762	18	38.0369934574278	-5.56490893920565	0.00382992928576927	1	NA	control
Samp306	ENSG00000189077.10	762	13	25.3278173604541	-3.86816559307005	0.0208966672788204	1	NA	control
Samp307	ENSG00000189077.10	762	14	25.3917571155793	-3.47728440381716	0.0308911852175004	1	NA	control
Samp309	ENSG00000189077.10	762	15	17.2709188563527	-1.19425839034527	0.302928525618969	1	NA	control
Samp314	ENSG00000189077.10	762	12	16.8470080253194	-1.86147260464363	0.155443554839872	1	NA	control
Samp315	ENSG00000189077.10	762	14	23.9856669862808	-3.0789998425537	0.0460052461363384	1	NA	control
Samp317	ENSG00000189077.10	762	16	30.8987915569057	-4.27858453626314	0.0138622697463765	1	NA	control
Samp318	ENSG00000189077.10	762	14	14.640855294832	-0.908478640276263	0.403137074240515	1	NA	control
Samp319	ENSG00000189077.10	762	16	32.6306720068853	-4.79528756637651	0.00826862070855776	1	NA	control
Samp320	ENSG00000189077.10	762	17	23.1849340314313	-1.9426311096891	0.14332634589953	1	NA	control
Samp321	ENSG00000189077.10	762	18	23.3592501942203	-1.73070325062818	0.177159778425943	1	NA	control
Samp322	ENSG00000189077.10	762	15	28.9256068647246	-4.10784932057926	0.016443100362965	1	NA	control
Samp323	ENSG00000189077.10	762	13	27.5940257943777	-4.57510421029167	0.0103052252115175	1	NA	control
Samp325	ENSG00000189077.10	762	14	13.8602808842066	-0.776156272783674	0.460171389609814	1	NA	control
Samp326	ENSG00000189077.10	762	15	22.3427184000469	-2.31134899345795	0.0991274390570512	1	NA	control
Samp327	ENSG00000189077.10	762	13	25.7966205231902	-4.01175482745018	0.0181016021609145	1	NA	control
Samp328	ENSG00000189077.10	762	14	18.5064408018211	-1.68913909413991	0.184678446331266	1	NA	control
Samp329	ENSG00000189077.10	762	9	10.2164872955365	-1.09887604935195	0.333245424699318	1	NA	control
Samp332	ENSG00000189077.10	762	13	9.11269158799116	-0.268690025369485	0.764380157386396	1	NA	control
Samp336	ENSG00000189077.10	762	17	19.2100259848821	-1.15008158723628	0.316610936913949	1	NA	control
Samp337	ENSG00000189077.10	762	13	17.3329468787782	-1.68995818377567	0.184527240064124	1	NA	control
Samp338	ENSG00000189077.10	762	14	19.1450437830869	-1.83583196857277	0.159480763575516	1	NA	control
Samp339	ENSG00000189077.10	762	18	11.5858326216941	-0.141717497166537	0.867866396573998	1	NA	control
Samp340	ENSG00000189077.10	762	16	22.7389920749785	-2.11285766608388	0.120892003367522	1	NA	control
Samp341	ENSG00000189077.10	762	7	11.2080150783253	-2.04176537060307	0.129799364514914	1	NA	control
Samp343	ENSG00000189077.10	762	17	32.5059347835242	-4.34199216633885	0.0130105831228142	1	NA	control
Samp344	ENSG00000189077.10	762	14	12.6377382907312	-0.588380752268892	0.555225605037881	1	NA	control
Samp346	ENSG00000189077.10	762	16	26.0956346213523	-2.9431897943627	0.052697366597898	1	NA	control
Samp347	ENSG00000189077.10	762	14	29.9668827391214	-4.86492145526701	0.00771243393873785	1	NA	control
Samp348	ENSG00000189077.10	762	15	31.086852040018	-4.76150335839168	0.00855274189139058	1	NA	control
Samp349	ENSG00000189077.10	762	17	29.6303075433734	-3.53572004084338	0.029137769050416	1	NA	control
Samp350	ENSG00000189077.10	762	12	12.7239634510478	-0.943098423877469	0.3894193778698	1	NA	control
Samp352	ENSG00000189077.10	762	15	26.6041432719559	-3.43789845466861	0.0321321415739668	1	NA	control
Samp353	ENSG00000189077.10	762	13	15.962954477422	-1.38176033035093	0.251136081259692	1	NA	control
Samp354	ENSG00000189077.10	762	17	16.8096574173666	-0.760714491728039	0.467332402559393	1	NA	control
Samp355	ENSG00000189077.10	762	12	18.6071522492691	-2.31810094559661	0.0984603898093733	1	NA	control
Samp356	ENSG00000189077.10	762	16	20.1961099347537	-1.55344733064317	0.211517544621484	1	NA	control
Samp358	ENSG00000189077.10	762	16	24.1232935222497	-2.44361881058187	0.0868460028826706	1	NA	control
Samp359	ENSG00000189077.10	762	18	22.6634516277995	-1.59034151434413	0.203855980103449	1	NA	control
Samp360	ENSG00000189077.10	762	15	12.72111636248	-0.471879093707641	0.623828933201646	1	NA	control
Samp361	ENSG00000189077.10	762	12	24.4516843390255	-4.03725201176362	0.0176458965668378	1	NA	control
Samp362	ENSG00000189077.10	762	13	29.1355261297184	-5.07322507519116	0.00626219150044102	1	NA	control
Samp363	ENSG00000189077.10	762	19	23.7446585017869	-1.57924850134559	0.20612994639084	1	NA	control
Samp364	ENSG00000189077.10	762	15	34.4522320842291	-5.82907786122941	0.00294078754448411	1	NA	control
Samp365	ENSG00000189077.10	762	12	19.0176568454717	-2.42924610978751	0.0881032277129699	1	NA	control
Samp366	ENSG00000189077.10	762	13	16.5438248431664	-1.50956848497534	0.221005324504219	1	NA	control
Samp368	ENSG00000189077.10	762	16	24.8540329487866	-2.62499140978726	0.0724403793098478	1	NA	control
Samp369	ENSG00000189077.10	762	17	20.565277270439	-1.40103798600977	0.246341132540662	1	NA	control
Samp371	ENSG00000189077.10	762	20	23.2867581859908	-1.2912225935638	0.274934444446671	1	NA	control
Samp372	ENSG00000189077.10	762	13	14.7847226807982	-1.13636332596642	0.320984216781346	1	NA	control
Samp373	ENSG00000189077.10	762	10	10.4378916721248	-0.908940572001167	0.402950895440696	1	NA	control
Samp375	ENSG00000189077.10	762	13	23.6964729046115	-3.38023186715823	0.0340395611631905	1	NA	control
Samp376	ENSG00000189077.10	762	16	17.1442304258246	-0.977305030150035	0.376323915088778	1	NA	control
Samp377	ENSG00000189077.10	762	13	23.7000791336037	-3.38128944283896	0.034003580780464	1	NA	control
Samp378	ENSG00000189077.10	762	8	3.64153609814218	-0.118860331166786	0.887931808501408	1	NA	control
Samp379	ENSG00000189077.10	762	12	18.7736740807192	-2.36298596380382	0.09413870833325	1	NA	control
Samp380	ENSG00000189077.10	762	16	16.9914458046204	-0.951527184430615	0.386150849351857	1	NA	control
Samp381	ENSG00000189077.10	762	14	22.2918635058284	-2.61986157401637	0.0728129413328808	1	NA	control
Samp382	ENSG00000189077.10	762	18	11.6445111732234	-0.144982969805243	0.865037024734303	1	NA	control
Samp384	ENSG00000189077.10	762	17	21.6360830272888	-1.61383543979457	0.199122425521026	1	NA	control
Samp385	ENSG00000189077.10	762	13	18.0089766231192	-1.85037048828115	0.157178922576124	1	NA	control
Samp386	ENSG00000189077.10	762	16	32.3887638939581	-4.72211692931047	0.00889632570776839	1	NA	control
Samp387	ENSG00000189077.10	762	12	14.0765439680275	-1.21791266834468	0.295847053796811	1	NA	control
Samp388	ENSG00000189077.10	762	18	23.3119528482696	-1.72101008720214	0.178885366804862	1	NA	control
Samp389	ENSG00000189077.10	762	18	29.1386500831427	-3.06378276479659	0.046710665139793	1	NA	control
Samp390	ENSG00000189077.10	762	15	23.4908070210191	-2.60017580161721	0.0742605219468577	1	NA	control
Samp391	ENSG00000189077.10	762	15	24.6583738850457	-2.90545727619245	0.0547237610061377	1	NA	control
Samp392	ENSG00000189077.10	762	17	26.6925132537503	-2.76884864676727	0.0627341923926501	1	NA	control
Samp393	ENSG00000189077.10	762	15	10.6265726661788	-0.250271970869183	0.778589000746129	1	NA	control
Samp394	ENSG00000189077.10	762	21	43.4164390329957	-5.88516798482796	0.00278037912458487	1	NA	control
Samp395	ENSG00000189077.10	762	14	14.9349242291323	-0.960719121251501	0.382617638543759	1	NA	control
Samp396	ENSG00000189077.10	762	16	34.4349060928179	-5.35063409829005	0.0047451411593499	1	NA	control
Samp397	ENSG00000189077.10	762	17	23.780462656442	-2.07526000295891	0.125523786694075	1	NA	control
Samp398	ENSG00000189077.10	762	19	24.1669157705994	-1.66163996902851	0.189827413612567	1	NA	control
Samp399	ENSG00000189077.10	762	15	22.7896903969867	-2.42240135502761	0.0887083412646567	1	NA	control
Samp400	ENSG00000189077.10	762	13	18.6363229306748	-2.00382705665598	0.134818337261829	1	NA	control
Samp401	ENSG00000189077.10	762	14	32.1501452363774	-5.56914601590137	0.00381373591215564	1	NA	control
Samp402	ENSG00000189077.10	762	20	39.5853578407944	-5.17894509691727	0.00563394654830214	1	NA	control
Samp403	ENSG00000189077.10	762	14	18.6159498040601	-1.71397032878416	0.180149119609799	1	NA	control
Samp404	ENSG00000189077.10	762	13	20.6462900329451	-2.5229118559689	0.0802256607372099	1	NA	control
Samp405	ENSG00000189077.10	762	14	21.653759220412	-2.4532428883377	0.0860141992896992	1	NA	control
Samp406	ENSG00000189077.10	762	15	28.8042182598501	-4.07195649678108	0.0170440093156289	1	NA	control
Samp407	ENSG00000189077.10	762	13	24.2352182198888	-3.53928499662557	0.0290340791269713	1	NA	control
Samp408	ENSG00000189077.10	762	13	11.8341978416912	-0.613810540248781	0.541284348499121	1	NA	control
Samp409	ENSG00000189077.10	762	16	14.0413922675151	-0.518135466574637	0.595630085467384	1	NA	control
Samp410	ENSG00000189077.10	762	16	33.4850076197759	-5.05617942963836	0.00636984954084625	1	NA	control
Samp411	ENSG00000189077.10	762	17	22.7512830714376	-1.84817610041631	0.157524212808224	1	NA	control
Samp412	ENSG00000189077.10	762	15	13.6438123368453	-0.592946226280042	0.552696514609002	1	NA	control
Samp413	ENSG00000189077.10	762	10	21.1621314260257	-3.91247539851711	0.0199909541845071	1	NA	control
Samp414	ENSG00000189077.10	762	17	21.4816170012188	-1.58238215391774	0.205485017773001	1	NA	control
Samp415	ENSG00000189077.10	762	18	21.6174695814341	-1.3886498110666	0.249411830487184	1	NA	control
Samp418	ENSG00000189077.10	762	15	22.9632400018085	-2.46600478502076	0.0849234696580469	1	NA	control
Samp419	ENSG00000189077.10	762	14	21.5256471487396	-2.42023359555655	0.0889008481905652	1	NA	control
Samp421	ENSG00000189077.10	762	15	19.6357093868957	-1.68009071154402	0.186357070535052	1	NA	control
Samp422	ENSG00000189077.10	762	11	12.2553176950708	-1.06490364643018	0.344761072126925	1	NA	control
Samp424	ENSG00000189077.10	762	16	23.366818465612	-2.26072443529646	0.104274916955701	1	NA	control
Samp425	ENSG00000189077.10	762	13	27.3626390667067	-4.50148922975153	0.0110924650027704	1	NA	control
Samp426	ENSG00000189077.10	762	19	18.953828143064	-0.776959928686027	0.459801718720452	1	NA	control
Samp427	ENSG00000189077.10	762	18	28.2673775343254	-2.84556987485043	0.0581011469212303	1	NA	control
Samp428	ENSG00000189077.10	762	14	14.0022105462545	-0.799516248890034	0.449546380085721	1	NA	control
Samp429	ENSG00000189077.10	762	14	22.4888363969248	-2.67201996768912	0.0691124792406099	1	NA	control
Samp430	ENSG00000189077.10	762	14	29.4731634914559	-4.70914013198559	0.00901252383255565	1	NA	control
Samp431	ENSG00000189077.10	762	13	20.9469118136384	-2.60388879480268	0.0739853043915595	1	NA	control
Samp432	ENSG00000189077.10	762	13	22.530269597832	-3.04343497369599	0.0476708597871823	1	NA	control
Samp433	ENSG00000189077.10	762	12	23.0818647283901	-3.61047789709339	0.0270389219559967	1	NA	control
Samp434	ENSG00000189077.10	762	14	19.3161471745817	-1.8758978560382	0.153217337956668	1	NA	control
Samp435	ENSG00000189077.10	762	15	19.7079123971443	-1.69594326858876	0.183426127295603	1	NA	control
Samp437	ENSG00000189077.10	762	15	30.4566402211387	-4.56813052955866	0.0103773417285417	1	NA	control
Samp438	ENSG00000189077.10	762	19	39.7874209599881	-5.65810588201524	0.00348911944713013	1	NA	control
Samp440	ENSG00000189077.10	762	15	18.9463024621035	-1.5316553730896	0.216177516517776	1	NA	control
Samp441	ENSG00000189077.10	762	22	21.9035729309104	-0.764306423293887	0.465656787699411	1	NA	control
Samp444	ENSG00000189077.10	762	14	27.5948939663686	-4.12925458450299	0.0160948717189894	1	NA	control
Samp445	ENSG00000189077.10	762	15	24.1562802137896	-2.77280217923984	0.0624866603612669	1	NA	control
Samp447	ENSG00000189077.10	762	12	13.0925536611753	-1.01514593270227	0.362349547325333	1	NA	control
Samp448	ENSG00000189077.10	762	17	25.802232808296	-2.54925577436444	0.0781397980076404	1	NA	control
Samp449	ENSG00000189077.10	762	18	33.0872100651167	-4.11724215265203	0.0162893761654814	1	NA	control
Samp451	ENSG00000189077.10	762	13	24.0624332026826	-3.48804355840818	0.0305606037577474	1	NA	control
Samp452	ENSG00000189077.10	762	15	25.7211934444865	-3.19278544788609	0.0410573484105075	1	NA	control
Samp453	ENSG00000189077.10	762	21	43.0365582366338	-5.773185382522	0.00310983570387647	1	NA	control
Samp455	ENSG00000189077.10	762	13	19.2658455767833	-2.16205021879619	0.115088921520319	1	NA	control
Samp457	ENSG00000189077.10	762	15	15.0092340018559	-0.796837379637809	0.45075227055107	1	NA	control
Samp458	ENSG00000189077.10	762	15	32.0245796261961	-5.05322002023509	0.00638872845491414	1	NA	control
Samp459	ENSG00000189077.10	762	15	33.0340122255674	-5.37233206204659	0.00464329023324014	1	NA	control
Samp460	ENSG00000189077.10	762	16	22.9139326919928	-2.15369336250004	0.116054733052055	1	NA	control
Samp462	ENSG00000189077.10	762	10	15.5360200983198	-2.17412940487533	0.113707103441816	1	NA	control
Samp465	ENSG00000189077.10	762	17	14.8923284237362	-0.505445176043805	0.603236968995568	1	NA	control
Samp466	ENSG00000189077.10	762	14	18.8801141394914	-1.77442516894845	0.169580901855603	1	NA	control
Samp467	ENSG00000189077.10	762	12	10.7905194861459	-0.603395209572058	0.546951465195841	1	NA	control
Samp469	ENSG00000189077.10	762	15	27.5050117657875	-3.69364739343189	0.0248810852315277	1	NA	control
Samp471	ENSG00000189077.10	762	19	27.4926883931449	-2.36776347083318	0.0936900326215387	1	NA	control
Samp472	ENSG00000189077.10	762	19	22.6053477649752	-1.36581723657554	0.25517205481701	1	NA	control
Samp473	ENSG00000189077.10	762	13	25.6784641715182	-3.97542905001858	0.0187712459632658	1	NA	control
Samp474	ENSG00000189077.10	762	15	20.2079587170577	-1.80728255953933	0.164099461973886	1	NA	control
Samp475	ENSG00000189077.10	762	11	13.8607968639051	-1.42382133146419	0.240792110096514	1	NA	control
Samp476	ENSG00000189077.10	762	13	25.4205164897508	-3.89644340785046	0.0203140318445433	1	NA	control
Samp478	ENSG00000189077.10	762	14	19.650368097248	-1.95506351771016	0.1415554851283	1	NA	control
Samp479	ENSG00000189077.10	762	17	25.476739988638	-2.47057657464649	0.0845361035733097	1	NA	control
Samp480	ENSG00000189077.10	762	15	24.0348759401762	-2.74103432040958	0.0645035949929007	1	NA	control
Samp482	ENSG00000189077.10	762	10	10.7562184770877	-0.975977983378304	0.376823646035253	1	NA	control
Samp483	ENSG00000189077.10	762	17	26.7260903184572	-2.77725353195463	0.0622091283507277	1	NA	control
Samp484	ENSG00000189077.10	762	15	16.8416978571185	-1.11347570636995	0.328415499214879	1	NA	control
Samp485	ENSG00000189077.10	762	13	12.5807230859127	-0.732524950898163	0.480693728436489	1	NA	control
Samp486	ENSG00000189077.10	762	13	16.2674211976004	-1.44821088811122	0.234990336229493	1	NA	control
Samp487	ENSG00000189077.10	762	17	27.8300380450878	-3.05837921039594	0.0469637519282704	1	NA	control
Samp490	ENSG00000189077.10	762	16	34.9998231971696	-5.52785174622383	0.00397451819819324	1	NA	control
Samp491	ENSG00000189077.10	762	16	29.9564479987187	-4.00472330429424	0.0182293325389506	1	NA	control
Samp494	ENSG00000189077.10	762	14	16.6561339091517	-1.29110799979679	0.274965952025591	1	NA	control
Samp495	ENSG00000189077.10	762	20	25.8690371068101	-1.77089337433591	0.170180885657283	1	NA	control
Samp497	ENSG00000189077.10	762	14	32.3481761358571	-5.63419625037567	0.00357354831736491	1	NA	control
Samp498	ENSG00000189077.10	762	8	19.4684217471839	-4.37838459618594	0.0125456084846132	1	NA	control
Samp499	ENSG00000189077.10	762	13	24.5427386543352	-3.63101175378532	0.0264893701259598	1	NA	control
Samp501	ENSG00000189077.10	762	18	25.3318002181311	-2.15376646570714	0.116046249388965	1	NA	control
Samp502	ENSG00000189077.10	762	16	18.4201296940116	-1.20438858219228	0.299875292567188	1	NA	control
Samp503	ENSG00000189077.10	762	11	16.6366534806024	-2.12785776889093	0.119092143676366	1	NA	control
Samp504	ENSG00000189077.10	762	13	26.8259132191858	-4.3319483132226	0.0131419179584806	1	NA	control
Samp505	ENSG00000189077.10	762	14	18.7526479308707	-1.74515665888841	0.17461763141993	1	NA	control
Samp506	ENSG00000189077.10	762	15	19.1746808606197	-1.58023318982217	0.20592707250813	1	NA	control
Samp507	ENSG00000189077.10	762	14	27.1246344004504	-3.98741314678752	0.0185476321164103	1	NA	control
Samp508	ENSG00000189077.10	762	15	33.0777744435863	-5.38628180256879	0.00457896722701636	1	NA	control
Samp509	ENSG00000189077.10	762	16	28.2435843693079	-3.52116875908634	0.029564860767597	1	NA	control
Samp511	ENSG00000189077.10	762	15	32.1340128803597	-5.08756491502922	0.00617303346109129	1	NA	control
Samp512	ENSG00000189077.10	762	14	14.7082302069967	-0.92033426019371	0.398385854293406	1	NA	control
Samp514	ENSG00000189077.10	762	16	31.357549198983	-4.41380750756985	0.0121089853921963	1	NA	control
Samp515	ENSG00000189077.10	762	15	14.5803425627026	-0.729714969070391	0.482046368635272	1	NA	control
Samp516	ENSG00000189077.10	762	16	21.7096070794387	-1.87850853078467	0.152817859003443	1	NA	control
Samp517	ENSG00000189077.10	762	17	14.2375659951311	-0.430444522315262	0.650219993175237	1	NA	control
Samp518	ENSG00000189077.10	762	16	18.688228685879	-1.25469918831417	0.285161615270164	1	NA	control
Samp520	ENSG00000189077.10	762	18	16.8636741747527	-0.630179905149946	0.532495993617457	1	NA	control
Samp521	ENSG00000189077.10	762	15	23.1907985122132	-2.52358063034445	0.08017202580788	1	NA	control
Samp522	ENSG00000189077.10	762	14	19.5975708622368	-1.94247896192722	0.143348154341288	1	NA	control
Samp523	ENSG00000189077.10	762	12	27.089530992724	-4.89270930603599	0.00750107221966544	1	NA	control
Samp524	ENSG00000189077.10	762	18	36.1408860488936	-4.99548224397529	0.00676845626455221	1	NA	control
Samp525	ENSG00000189077.10	762	20	37.2433574402354	-4.51533762009049	0.0109399109695243	1	NA	control
Samp526	ENSG00000189077.10	762	13	25.3367893043675	-3.87089997887057	0.0208396057781669	1	NA	control
Samp527	ENSG00000189077.10	762	14	13.1193475592508	-0.65942551739574	0.517148341896979	1	NA	control
Samp528	ENSG00000189077.10	762	12	8.33329672791503	-0.276317310528795	0.758572189625793	1	NA	control
Samp529	ENSG00000189077.10	762	16	16.260902713839	-0.832628235623525	0.434904750767006	1	NA	control
Samp530	ENSG00000189077.10	762	13	21.3077727476618	-2.70216648477585	0.0670600706254967	1	NA	control
Samp532	ENSG00000189077.10	762	14	30.3839743143963	-4.99755539052207	0.0067544387979721	1	NA	control
